Model ID	SS	CyclinB_CDK1	CyclinD_CDK4_6	CASP3	CYCS	CyclinB_CDK1	CyclinD_CDK4_6	CASP3	CYCS
KM12_network_run_11__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_13__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_15__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_12__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_16__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_13__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_15__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_11__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_16__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_13__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_12__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_11__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_13__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_13__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_11__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_12__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_15__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_11__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_12__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_15__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_12__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_15__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_16__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_16__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_16__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_13__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_11__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_12__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_15__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_16__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
KM12_network_run_0__G9_M0_PD_01_PD_02	0	6482	1810	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_02	1	8910	2487	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_02	2	19446	5430	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_02	3	12964	3620	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_02	4	21874	6107	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_02	5	15392	4297	19	9	1	1	1	1
KM12_network_run_10__G9_M1_PD_07_PD_10	0	4835	1271	24	6	1	1	1	1
KM12_network_run_10__G9_M1_PD_07_PD_10	1	4835	1271	24	6	1	1	1	1
KM12_network_run_10__G9_M1_PD_07_PD_10	2	4835	1271	24	6	1	1	1	1
KM12_network_run_10__G9_M1_PD_07_PD_10	3	4835	1271	24	6	1	1	1	1
KM12_network_run_10__G9_M1_PD_07_PD_10	4	6248	1644	28	7	1	1	1	1
KM12_network_run_10__G9_M1_PD_07_PD_10	5	6248	1644	28	7	1	1	1	1
KM12_network_run_10__G9_M1_PD_07_PD_10	6	6248	1644	28	7	1	1	1	1
KM12_network_run_10__G9_M1_PD_07_PD_10	7	6248	1644	28	7	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_02	0	6482	1810	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_02	1	8910	2487	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_02	2	19446	5430	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_02	3	12964	3620	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_02	4	21874	6107	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_02	5	15392	4297	64	13	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_03	0	6482	1810	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_03	1	8910	2487	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_03	2	19446	5430	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_03	3	12964	3620	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_03	4	21874	6107	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_03	5	15392	4297	19	9	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_03	0	6482	1810	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_03	1	8910	2487	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_03	2	19446	5430	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_03	3	12964	3620	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_03	4	21874	6107	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_01_PD_03	5	15392	4297	64	13	1	1	1	1
KM12_network_run_10__G9_M1_PD_03_PD_10	0	6482	1810	-130398	-6695	1	1	0	0
KM12_network_run_10__G9_M1_PD_03_PD_10	1	8910	2487	-179194	-9201	1	1	0	0
KM12_network_run_12__G9_M0_PD_07_PD_10	0	23	-6	-492	12	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	1	23	-6	-492	12	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	2	30	-7	-630	14	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	3	30	-7	-630	14	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	4	47	-9	-1086	18	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	5	70	-12	-1614	24	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	6	47	-9	-1086	18	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	7	70	-12	-1614	24	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	8	54	-10	-1236	20	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	9	77	-13	-1764	26	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	10	54	-10	-1236	20	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_10	11	77	-13	-1764	26	1	0	0	1
KM12_network_run_17__G9_M0_PD_03_PD_10	0	16893	5670	-129529	-4647	1	1	0	0
KM12_network_run_17__G9_M0_PD_03_PD_10	1	23217	7790	-178016	-6387	1	1	0	0
KM12_network_run_17__G9_M0_PD_01_PD_02	0	16893	5670	15	7	1	1	1	1
KM12_network_run_17__G9_M0_PD_01_PD_02	1	23217	7790	15	7	1	1	1	1
KM12_network_run_17__G9_M0_PD_01_PD_02	2	50679	17010	15	7	1	1	1	1
KM12_network_run_17__G9_M0_PD_01_PD_02	3	33786	11340	15	7	1	1	1	1
KM12_network_run_17__G9_M0_PD_01_PD_02	4	57003	19130	15	7	1	1	1	1
KM12_network_run_17__G9_M0_PD_01_PD_02	5	40110	13460	15	7	1	1	1	1
KM12_network_run_0__G9_M0_PD_07_PD_10	0	2984	836	48	-99	1	1	1	0
KM12_network_run_0__G9_M0_PD_07_PD_10	1	2984	836	48	-99	1	1	1	0
KM12_network_run_0__G9_M0_PD_07_PD_10	2	2984	836	48	-99	1	1	1	0
KM12_network_run_0__G9_M0_PD_07_PD_10	3	2984	836	48	-99	1	1	1	0
KM12_network_run_0__G9_M0_PD_07_PD_10	4	3860	1082	56	-128	1	1	1	0
KM12_network_run_0__G9_M0_PD_07_PD_10	5	3860	1082	56	-128	1	1	1	0
KM12_network_run_0__G9_M0_PD_07_PD_10	6	3860	1082	56	-128	1	1	1	0
KM12_network_run_0__G9_M0_PD_07_PD_10	7	3860	1082	56	-128	1	1	1	0
KM12_network_run_0__G9_M0_PD_07_PD_10	8	2984	836	-2130	-99	1	1	0	0
KM12_network_run_0__G9_M0_PD_07_PD_10	9	2984	836	-2130	-99	1	1	0	0
KM12_network_run_0__G9_M0_PD_07_PD_10	10	2984	836	-2130	-99	1	1	0	0
KM12_network_run_0__G9_M0_PD_07_PD_10	11	2984	836	-2130	-99	1	1	0	0
KM12_network_run_0__G9_M0_PD_07_PD_10	12	3860	1082	-2756	-128	1	1	0	0
KM12_network_run_0__G9_M0_PD_07_PD_10	13	3860	1082	-2756	-128	1	1	0	0
KM12_network_run_0__G9_M0_PD_07_PD_10	14	3860	1082	-2756	-128	1	1	0	0
KM12_network_run_0__G9_M0_PD_07_PD_10	15	3860	1082	-2756	-128	1	1	0	0
KM12_network_run_17__G9_M0_PD_01_PD_03	0	16893	5670	15	7	1	1	1	1
KM12_network_run_17__G9_M0_PD_01_PD_03	1	23217	7790	15	7	1	1	1	1
KM12_network_run_17__G9_M0_PD_01_PD_03	2	50679	17010	15	7	1	1	1	1
KM12_network_run_17__G9_M0_PD_01_PD_03	3	33786	11340	15	7	1	1	1	1
KM12_network_run_17__G9_M0_PD_01_PD_03	4	57003	19130	15	7	1	1	1	1
KM12_network_run_17__G9_M0_PD_01_PD_03	5	40110	13460	15	7	1	1	1	1
KM12_network_run_13__G9_M0_PD_01_PD_02	0	52479	13149	27	13	1	1	1	1
KM12_network_run_13__G9_M0_PD_01_PD_02	1	52479	13149	27	13	1	1	1	1
KM12_network_run_13__G9_M0_PD_01_PD_02	2	36366	9111	27	13	1	1	1	1
KM12_network_run_13__G9_M0_PD_01_PD_02	3	36366	9111	27	13	1	1	1	1
KM12_network_run_13__G9_M0_PD_01_PD_02	4	58523	14663	27	13	1	1	1	1
KM12_network_run_13__G9_M0_PD_01_PD_02	5	58523	14663	27	13	1	1	1	1
KM12_network_run_13__G9_M0_PD_01_PD_02	6	42410	10625	27	13	1	1	1	1
KM12_network_run_13__G9_M0_PD_01_PD_02	7	42410	10625	27	13	1	1	1	1
KM12_network_run_0__G9_M0_PD_03_PD_10	0	6482	1810	-242254	-8197	1	1	0	0
KM12_network_run_0__G9_M0_PD_03_PD_10	1	8910	2487	-332864	-11264	1	1	0	0
KM12_network_run_14__G9_M1_PD_01_PD_02	0	8534	2502	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	1	11666	3419	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	2	8534	2502	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	3	11666	3419	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	4	25602	7506	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	5	17068	5004	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	6	28734	8423	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	7	20200	5921	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	8	25602	7506	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	9	17068	5004	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	10	28734	8423	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_02	11	20200	5921	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_03_PD_10	0	8534	2502	-230310	-10241	1	1	0	0
KM12_network_run_14__G9_M1_PD_03_PD_10	1	11666	3419	-315302	-14021	1	1	0	0
KM12_network_run_11__G9_M0_PD_01_PD_02	0	58998	13976	55	26	1	1	1	1
KM12_network_run_11__G9_M0_PD_01_PD_02	1	58998	13976	55	26	1	1	1	1
KM12_network_run_11__G9_M0_PD_01_PD_02	2	41139	9744	55	26	1	1	1	1
KM12_network_run_11__G9_M0_PD_01_PD_02	3	41139	9744	55	26	1	1	1	1
KM12_network_run_11__G9_M0_PD_01_PD_02	4	66116	15662	55	26	1	1	1	1
KM12_network_run_11__G9_M0_PD_01_PD_02	5	66116	15662	55	26	1	1	1	1
KM12_network_run_11__G9_M0_PD_01_PD_02	6	48257	11430	55	26	1	1	1	1
KM12_network_run_11__G9_M0_PD_01_PD_02	7	48257	11430	55	26	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	0	8534	2502	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	1	11666	3419	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	2	8534	2502	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	3	11666	3419	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	4	25602	7506	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	5	17068	5004	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	6	28734	8423	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	7	20200	5921	46	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	8	25602	7506	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	9	17068	5004	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	10	28734	8423	20	9	1	1	1	1
KM12_network_run_14__G9_M1_PD_01_PD_03	11	20200	5921	20	9	1	1	1	1
KM12_network_run_10__G9_M1_PD_03_PD_07	0	6482	1810	-130398	-6695	1	1	0	0
KM12_network_run_10__G9_M1_PD_03_PD_07	1	6482	1810	-130398	-6695	1	1	0	0
KM12_network_run_10__G9_M1_PD_03_PD_07	2	8910	2487	-179194	-9201	1	1	0	0
KM12_network_run_10__G9_M1_PD_03_PD_07	3	8910	2487	-179194	-9201	1	1	0	0
KM12_network_run_12__G9_M0_PD_05	0	23	-1	-492	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	1	23	-1	-492	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	2	30	-1	-630	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	3	30	-1	-630	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	4	23	-1	-492	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	5	23	-1	-492	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	6	30	-1	-630	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	7	30	-1	-630	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	8	47	-1	-1086	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	9	70	-1	-1614	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	10	47	-1	-1086	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	11	70	-1	-1614	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	12	54	-1	-1236	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	13	77	-1	-1764	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	14	54	-1	-1236	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	15	77	-1	-1764	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	16	47	-1	-1086	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	17	70	-1	-1614	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	18	47	-1	-1086	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	19	70	-1	-1614	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	20	54	-1	-1236	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	21	77	-1	-1764	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	22	54	-1	-1236	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05	23	77	-1	-1764	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	0	59	-1	-1656	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	1	41	-1	-1156	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	2	66	-1	-1840	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	3	48	-1	-1340	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	4	95	-1	-2656	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	5	77	-1	-2156	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	6	102	-1	-2840	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	7	84	-1	-2340	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	8	101	-1	-3044	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	9	142	-1	-4280	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	10	83	-1	-2512	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	11	124	-1	-3748	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	12	108	-1	-3244	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	13	149	-1	-4480	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	14	90	-1	-2712	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	15	131	-1	-3948	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	16	137	-1	-4108	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	17	178	-1	-5344	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	18	119	-1	-3576	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	19	160	-1	-4812	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	20	144	-1	-4308	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	21	185	-1	-5544	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	22	126	-1	-3776	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_04	23	167	-1	-5012	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	0	23	-6	-492	12	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	1	23	-6	-492	12	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	2	30	-7	-630	14	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	3	30	-7	-630	14	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	4	23	-1	-492	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	5	23	-1	-492	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	6	30	-1	-630	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	7	30	-1	-630	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	8	47	-9	-1086	18	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	9	70	-12	-1614	24	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	10	47	-9	-1086	18	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	11	70	-12	-1614	24	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	12	54	-10	-1236	20	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	13	77	-13	-1764	26	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	14	54	-10	-1236	20	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	15	77	-13	-1764	26	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	16	47	-1	-1086	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	17	70	-1	-1614	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	18	47	-1	-1086	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	19	70	-1	-1614	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	20	54	-1	-1236	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	21	77	-1	-1764	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	22	54	-1	-1236	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_07	23	77	-1	-1764	2	1	0	0	1
KM12_network_run_0__G9_M0_PD_01_PD_07	0	2984	836	428	59	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	1	2984	836	428	59	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	2	2984	836	428	59	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	3	2984	836	428	59	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	4	3860	1082	490	67	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	5	3860	1082	490	67	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	6	3860	1082	490	67	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	7	3860	1082	490	67	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	8	6482	1810	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	9	6482	1810	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	10	8910	2487	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	11	8910	2487	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	12	18340	5108	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	13	18340	5108	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	14	18340	5108	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	15	18340	5108	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	16	22004	6127	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	17	22004	6127	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	18	22004	6127	19	9	1	1	1	1
KM12_network_run_0__G9_M0_PD_01_PD_07	19	22004	6127	19	9	1	1	1	1
KM12_network_run_15__G9_M0_PD_01_PD_02	0	56151	15813	47	22	1	1	1	1
KM12_network_run_15__G9_M0_PD_01_PD_02	1	38915	10956	47	22	1	1	1	1
KM12_network_run_15__G9_M0_PD_01_PD_02	2	62619	17633	47	22	1	1	1	1
KM12_network_run_15__G9_M0_PD_01_PD_02	3	45383	12776	47	22	1	1	1	1
KM12_network_run_15__G9_M0_PD_01_PD_02	4	90623	25527	47	22	1	1	1	1
KM12_network_run_15__G9_M0_PD_01_PD_02	5	73387	20670	47	22	1	1	1	1
KM12_network_run_15__G9_M0_PD_01_PD_02	6	97091	27347	47	22	1	1	1	1
KM12_network_run_15__G9_M0_PD_01_PD_02	7	79855	22490	47	22	1	1	1	1
KM12_network_run_12__G9_M0_PD_05_PD_12	0	12	-1	-258	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	1	12	-1	-258	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	2	12	-1	-258	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	3	12	-1	-258	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	4	16	-1	-318	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	5	16	-1	-318	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	6	16	-1	-318	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	7	16	-1	-318	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	8	25	-1	-594	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	9	25	-1	-594	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	10	37	-1	-876	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	11	37	-1	-876	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	12	25	-1	-594	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	13	25	-1	-594	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	14	37	-1	-876	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	15	37	-1	-876	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	16	29	-1	-666	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	17	29	-1	-666	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	18	41	-1	-948	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	19	41	-1	-948	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	20	29	-1	-666	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	21	29	-1	-666	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	22	41	-1	-948	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_05_PD_12	23	41	-1	-948	2	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	0	12	-2	-258	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	1	12	-2	-258	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	2	12	-2	-258	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	3	12	-2	-258	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	4	16	-2	-318	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	5	16	-2	-318	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	6	16	-2	-318	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	7	16	-2	-318	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	8	25	-2	-594	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	9	25	-2	-594	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	10	37	-2	-876	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	11	37	-2	-876	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	12	25	-2	-594	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	13	25	-2	-594	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	14	37	-2	-876	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	15	37	-2	-876	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	16	29	-2	-666	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	17	29	-2	-666	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	18	41	-2	-948	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	19	41	-2	-948	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	20	29	-2	-666	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	21	29	-2	-666	4	1	0	0	1
KM12_network_run_12__G9_M0_PD_07_PD_12	22	41	-2	-948	4	1	0	0	1
